File Name,Json Data,OCRed Text
batch1-0500.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Ellis and Sons"",
    ""client_address"": ""85942 Tucker Plains Apt. 982\nHernandezchester, SC 88596"",
    ""seller_name"": ""Carrillo, Lara and Hooper"",
    ""seller_address"": ""USNV Jones\nFPO AE 13513"",
    ""invoice_number"": ""34476404"",
    ""invoice_date"": ""07/24/2018"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Pack 3 Artificial Sheepskin Seat Pads 30cm Round Pad Floor Area Carpets"",
      ""quantity"": ""1.00"",
      ""total_price"": ""15.64""
    },
    {
      ""description"": ""Soft Sheepskin Mat Faux Fur Rug Small Shaggy Non Slip Floor Carpet Yellow"",
      ""quantity"": ""2.00"",
      ""total_price"": ""18.48""
    },
    {
      ""description"": ""Chindi Rugs Carpet New Design Bohemian Garden Yoga Mat Indian Kilim Coverlet"",
      ""quantity"": ""4.00"",
      ""total_price"": ""131.96""
    },
    {
      ""description"": ""YILONG 9'x12' Oversize Handmade Silk Carpet Antistatic Luxurious Area Rug TJ107A"",
      ""quantity"": ""4.00"",
      ""total_price"": ""34 320.00""
    }
  ],
  ""subtotal"": {
    ""tax"": ""3 135,10"",
    ""discount"": """",
    ""total"": ""34 486,08""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 34476404 Date of issue: 07/24/2018 Seller: Client: Carrillo, Lara and Hooper Ellis and Sons USNV Jones 85942 Tucker Plains Apt: 982 FPO AE 13513 Hernandezchester, SC 88596 Tax Id: 975-86-1582 Tax Id: 902-92-1120 IBAN: GB14UTZB2O101973421914 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Pack 3 Artificial Sheepskin Seat 1,00 each 14,22 14,22 10% 15,64 Pads 30cm Round Pad Floor Area Carpets 2 Soft Sheepskin Mat Faux Fur 2,00 each 8,40 16,80 10% 18,48 Rug Small Shaggy Non Slip Floor Carpet Yellow 3 Chindi Rugs Carpet New Design 4,00 each 29,99 119,96 10% 131,96 Bohemian Garden Mat Indian Kilim Coverlet YILONG 9'xl2' Oversize 4,00 each 7 800,00 31 200,00 10% 34 320,00 Handmade Silk Carpet Antistatic Luxurious Area Rug TJIOZA SUMMARY VAT [%] Net worth VAT Gross worth 10% 31 350,98 3 135,10 34 486,08 Total $ 31 350,98 $ 3 135,10 $ 34 486,08 Yoga"
batch1-0501.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Thompson PLC"",
    ""client_address"": ""810 Adkins Canyon\nKristinton, ND 66973"",
    ""seller_name"": ""Wood-Kim"",
    ""seller_address"": ""8881 Nicholas Grove\nWest Andrewshire, WA 71685"",
    ""invoice_number"": ""18999056"",
    ""invoice_date"": ""07/29/2011"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""NINTENDO 64 CONSOLE Plus 2 GAMES Barely Played With in PARTIAL ORIGINAL BOX"",
      ""quantity"": ""3,00"",
      ""total_price"": ""164,97""
    }
  ],
  ""subtotal"": {
    ""tax"": ""15,00"",
    ""discount"": """",
    ""total"": ""164,97""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": ""GB96KZTB85221072973831"",
    ""payment_method"": """"
  }
}
","Invoice no: 18999056 Date of issue: 07/29/2011 Seller: Client: Wood-Kim Thompson PLC 8881 Nicholas Grove 810 Adkins Canyon West Andrewshire, WA 71685 Kristinton, ND 66973 Tax Id: 900-76-1437 Tax Id: 934-91-7704 IBAN: GB96KZTB85221072973831 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth NINTENDO 64 CONSOLE Plus 2 3,00 each 49,99 149,97 10% 164,97 GAMES Barely Played With in PARTIAL ORIGINAL BOX SUMMARY VAT [%] Net worth VAT Gross worth 10% 149,97 15,00 164,97 Total $ 149,97 $ 15,00 $ 164,97"
batch1-0502.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Haynes-Woods"",
    ""client_address"": ""USNV Gilbert\nFPO AP 32645"",
    ""seller_name"": ""Hall-Martinez"",
    ""seller_address"": ""3197 Jillian Forks Suite 115\nKimchester, HI 43821"",
    ""invoice_number"": ""33289699"",
    ""invoice_date"": ""12/24/2012"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Nintendo GameCube Console\nDOL-001 Black w/ Controller,\nPower, A/V,"",
      ""quantity"": ""5.00"",
      ""total_price"": ""439.95""
    }
  ],
  ""subtotal"": {
    ""tax"": ""40.00"",
    ""discount"": """",
    ""total"": ""439.95""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 33289699 Date of issue: 12/24/2012 Seller: Client: Hall-Martinez Haynes-Woods 3197 Jillian Forks Suite 115 USNV Gilbert Kimchester, HI 43821 FPO AP 32645 Tax Id: 941-80-9599 Tax Id: 953-82-2864 IBAN: GB3ZHGAS20083011657056 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Nintendo GameCube Console 5,00 each 79,99 399,95 10% 439,95 DOL-001 Black w/ Controller, Power, AV _ SUMMARY VAT [%] Net worth VAT Gross worth 10% 399,95 40,00 439,95 Total $ 399,95 $ 40,00 $ 439,95"
batch1-0503.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Peters LLC"",
    ""client_address"": ""27910 Lindsey Inlet\nPort Martinside, NM 22708"",
    ""seller_name"": ""Hensley, Harrison and Miller"",
    ""seller_address"": ""9983 Gonzalez Shoal Suite 223\nJeffreyberg, ND 71223"",
    ""invoice_number"": ""22758345"",
    ""invoice_date"": ""12/21/2015"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Selmash Lux Home Alcohol Distiller Kit for wine brewing, 15 20 30 l"",
      ""quantity"": ""4.00"",
      ""total_price"": ""694.76""
    },
    {
      ""description"": ""Rabbit Wine Bottle Opener Corkscrew Set With Foil Cutter"",
      ""quantity"": ""1.00"",
      ""total_price"": ""13.20""
    },
    {
      ""description"": ""Frosted Satin Wine Goblet Glasses Crooked Stem Set Of 3"",
      ""quantity"": ""2.00"",
      ""total_price"": ""70.40""
    },
    {
      ""description"": ""2 Hand Blown Wine Water Goblet Glass Art Mexico Pulled Feather Iridescent Swirl"",
      ""quantity"": ""4.00"",
      ""total_price"": ""131.96""
    },
    {
      ""description"": ""50L/70L Moonshine Still Home Alcohol Oil Distiller Wine Making Water Brew Kit"",
      ""quantity"": ""5.00"",
      ""total_price"": ""1783.81""
    }
  ],
  ""subtotal"": {
    ""tax"": ""244.92"",
    ""discount"": """",
    ""total"": ""2694.13""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 22758345 Date of issue: 12/21/2015 Seller: Client: Hensley, Harrison and Miller Peters LLC 9983 Gonzalez Shoal Suite 223 27910 Lindsey Inlet Jeffreyberg, ND 71223 Port Martinside, NM 22708 Tax Id: 941-70-5402 Tax Id: 942-74-5002 IBAN: GB36KYWK10385657483744 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 1. Selmash Lux Home Alcohol 4,00 each 157,90 631,60 10% 694,76 Distiller Kit for wine brewing, 15 20 30 2 Rabbit Wine Bottle Opener 1,00 each 12,00 12,00 10% 13,20 Corkscrew Set With Foil Cutter 3 Frosted Satin Wine Goblet 2,00 each 32,00 64,00 10% 70,40 Glasses Crooked Stem Set Of 3 2 Hand Blown Wine Water 4,00 each 29,99 119,96 10% 131,96 Goblet Glass Art Mexico Pulled Feather Iridescent Swirl 5 50L/70L Moonshine Still Home 5,00 each 324,33 1 621,65 10% 1 783,81 Alcohol Oil Distiller Wine Making Water Brew Kit SUMMARY VAT [%] Net worth VAT Gross worth 10% 2 449,21 244,92 2 694,13 Total $ 2 449,21 $ 244,92 $ 2 694,13"
batch1-0504.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Bradley-Daniel"",
    ""client_address"": ""26018 Erica Mission Suite 050\nNew Scottborough, NY 56048"",
    ""seller_name"": ""Anderson, Gentry and Williams"",
    ""seller_address"": ""1469 Theresa Grove\nGarzaberg, NY 16415"",
    ""invoice_number"": ""79036267"",
    ""invoice_date"": ""09/16/2016"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""HP ProDesk G1 Desktop Computer Core i3 3.4GHz 8GB 500GB HD 19\"" LCD Windows 10 PC"",
      ""quantity"": ""4,00"",
      ""total_price"": ""527.78""
    },
    {
      ""description"": ""Dell Optiplex SFF Desktop Computer Windows 10 4GB 160GB"",
      ""quantity"": ""5,00"",
      ""total_price"": ""494.95""
    },
    {
      ""description"": ""Dell Desktop Computer Intel Core 2 Duo 8GB 1TB HD Windows 10 PC 22\"" LCD Wifi"",
      ""quantity"": ""2,00"",
      ""total_price"": ""153.89""
    }
  ],
  ""subtotal"": {
    ""tax"": ""106.97"",
    ""discount"": """",
    ""total"": ""1176.62""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 79036267 Date of issue: 09/16/2016 Seller: Client: Anderson, Gentry and Williams Bradley-Daniel 1469 Theresa Grove 26018 Erica Mission Suite 050 Garzaberg, NY 16415 New Scottborough, NY 56048 Tax Id: 940-81-6212 Tax Id: 903-76-2071 IBAN: GBO6EYSH87132118408113 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 1. HP ProDesk G1 Desktop 4,00 each 119,95 479,80 10% 527,78 Computer Core i3 3.4GHz 8GB 5OOGB HD 19"" LCD Windows 10 PC 2 Dell Optiplex SFF Desktop 5,00 each 89,99 449,95 10% 494,95 Computer Windows 10 4GB 160GB 3 Dell Desktop ComputerIIntel 2,00 each 69,95 139,90 10% 153,89 Core 2 Duo 8GB 1TB HD OWindows 10 PC 22 LCD Wifi SUMMARY VAT [%] Net worth VAT Gross worth 10% 1 069,65 106,97 1 176,62 Total $ 1 069,65 106,97 $ 1 176,62"
batch1-0505.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Scott Ltd"",
    ""client_address"": ""6958 Ramirez Crest\nMooremouth, NJ 37424"",
    ""seller_name"": ""Weaver-Barber"",
    ""seller_address"": ""60902 Steven Trace\nTylerland, MΑ 82522"",
    ""invoice_number"": ""11556735"",
    ""invoice_date"": ""03/07/2014"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Stemware Rack Display Kitchen\nWine Glass Holder Bottle\nCarbon Steel Free Punch"",
      ""quantity"": ""5,00"",
      ""total_price"": ""232,76""
    },
    {
      ""description"": ""Refinery Wine Opener"",
      ""quantity"": ""5,00"",
      ""total_price"": ""55,00""
    },
    {
      ""description"": ""Wine Glasses Goblets Pair Clear\nGlass"",
      ""quantity"": ""5,00"",
      ""total_price"": ""66,00""
    },
    {
      ""description"": ""Unicorn Wine Bottle Display"",
      ""quantity"": ""2,00"",
      ""total_price"": ""34,87""
    }
  ],
  ""subtotal"": {
    ""tax"": ""35,33"",
    ""discount"": """",
    ""total"": ""388,63""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 11556735 Date of issue: 03/07/2014 Seller: Client: Weaver-Barber Scott Ltd 60902 Steven Trace 6958 Ramirez Crest Tylerland, MA 82522 Mooremouth, NJ 37424 Tax Id: 995-97-3608 Tax Id: 939-73-8621 IBAN: GBSZSVCE08751937948089 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Stemware Rack Display Kitchen 5,00 each 42,32 211,60 10% 232,76 Wine Glass Holder Bottle Carbon Steel Free Punch 2 Refinery Wine Opener 5,00 each 10,00 50,00 10% 55,00 3 Wine Glasses Goblets Pair Clear 5,00 each 12,00 60,00 10% 66,00 Glass Unicorn Wine Bottle Display 2,00 each 15,85 31,70 10% 34,87 SUMMARY VAT [%] Net worth VAT Gross worth 10% 353,30 35,33 388,63 Total $ 353,30 $ 35,33 $ 388,63"
batch1-0506.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Gilbert, Spencer and Anderson"",
    ""client_address"": ""PSC 7207, Box 5750\nAPO AA 48779"",
    ""seller_name"": ""Norman-Best"",
    ""seller_address"": ""5217 Morris Mountain Apt. 600\nNorth Danielshire, MI 66538"",
    ""invoice_number"": ""35382296"",
    ""invoice_date"": ""09/07/2016"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Nintendo Gameboy Pocket\nConsole Clear Purple with Box\nMGB-001 Japan Tested 53"",
      ""quantity"": ""3.00"",
      ""total_price"": ""280.50""
    },
    {
      ""description"": ""HUGE Sony PlayStation 3\nConsole Lot w/ 30 Games!\nSystem Bundle PS3"",
      ""quantity"": ""5.00"",
      ""total_price"": ""1 649.72""
    }
  ],
  ""subtotal"": {
    ""tax"": ""175.48"",
    ""discount"": """",
    ""total"": ""1 930.23""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 35382296 Date of issue: 09/07/2016 Seller: Client: Norman-Best Gilbert; Spencer and Anderson 5217 Morris Mountain Apt: 600 PSC 7207, Box 5750 North Danielshire, MI 66538 APO AA 48779 Tax Id: 900-99-6175 Tax Id: 982-92-4270 IBAN: GB97SVBJ13467617537698 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 1. Nintendo Gameboy Pocket 3,00 each 85,00 255,00 10% 280,50 Console Clear Purple with Box MGB-001 Japan Tested 53 2 HUGE Sony PlayStation 3 5,00 each 299,95 1 499,75 10% 1 649,72 Console Lot w/ 30 Games! System Bundle PS3 SUMMARY VAT [%] Net worth VAT Gross worth 10% 1 754,75 175,48 1 930,23 Total $ 1 754,75 $ 175,48 $ 1 930,23"
batch1-0507.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Wilson PLC"",
    ""client_address"": ""200 Gregory Junctions\nJamesmouth, NV 63642"",
    ""seller_name"": ""Abbott, Martinez and Nunez"",
    ""seller_address"": ""700 Jennings Shoals Apt. 008\nWoodsborough, DC 14098"",
    ""invoice_number"": ""64661204"",
    ""invoice_date"": ""12/19/2016"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Ryzen Gaming Computer"",
      ""quantity"": ""3,00"",
      ""total_price"": ""2 481,60""
    },
    {
      ""description"": ""Dell OptiPlex 7060 SFF\nComputer, 8th Gen Core i5, 8GB\nDDR4, New 240GB SSD, DVD"",
      ""quantity"": ""4,00"",
      ""total_price"": ""891,00""
    },
    {
      ""description"": ""Custom Build HP Desktop\nComputer 16GB | 2TB | SSD |\nWindows 10 Windows 7 PC WiFi"",
      ""quantity"": ""2,00"",
      ""total_price"": ""723,80""
    },
    {
      ""description"": ""HP T520 Thin Client Computer\nAMD GX-212JC 1.2GHz 4GB RAM\nTESTED !!READ BELOW!!"",
      ""quantity"": ""5,00"",
      ""total_price"": ""207,63""
    }
  ],
  ""subtotal"": {
    ""tax"": ""391,28"",
    ""discount"": """",
    ""total"": ""4 304,03""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 64661204 Date of issue: 12/19/2016 Seller: Client: Abbott, Martinez and Nunez Wilson PLC 700 Jennings Shoals Apt: 008 200 Gregory Junctions Woodsborough, DC 14098 Jamesmouth, NV 63642 Tax Id: 911-78-8806 Tax Id: 917-70-4830 IBAN: GB6OAMAZ11977251874745 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 1. Ryzen Gaming Computer 3,00 each 752,00 2 256,00 10% 2 481,60 2 Dell OptiPlex 7060 SFF 4,00 each 202,50 810,00 10% 891,00 Computer, 8th Gen Core i5, 8GB DDR4, New 240GB SSD, DVD 3 Custom Build HP Desktop 2,00 each 329,00 658,00 10% 723,80 Computer 16GB 2TB SSD Windows 10 Windows PC WiFi HP T520 Thin Client Computer 5,00 each 37,75 188,75 10% 207,63 AMD GX-212JC 1.2GHz 4GB RAM TESTED !!READ BELOWW! SUMMARY VAT [%] Net worth VAT Gross worth 10% 3 912,75 391,28 4 304,03 Total $ 3 912,75 $ 391,28 $ 4 304,03"
batch1-0508.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Johnson Ltd"",
    ""client_address"": ""326 Gonzalez Throughway Suite 496\nLake Johnborough, FL 59208"",
    ""seller_name"": ""Adams, Hess and Davis"",
    ""seller_address"": ""225 Gonzales Crest Apt. 419\nHolmesview, OK 39540"",
    ""invoice_number"": ""95545504"",
    ""invoice_date"": ""04/06/2012"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Xhilaration Womens L Burgandy\nBoho Embroidered Festival Mini\nDress NEW"",
      ""quantity"": ""4.00"",
      ""total_price"": ""65.78""
    }
  ],
  ""subtotal"": {
    ""tax"": ""5.98"",
    ""discount"": """",
    ""total"": ""65.78""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": ""GB87IPTJ05582977551180"",
    ""payment_method"": """"
  }
}
","Invoice no: 95545504 Date of issue: 04/06/2012 Seller: Client: Adams, Hess and Davis Johnson Ltd 225 Gonzales Crest Apt. 419 326 Gonzalez Throughway Suite 496 Holmesview, OK 39540 Lake Johnborough, FL 59208 Tax Id: 927-95-7389 Tax Id: 998-79-7169 IBAN: GB8ZIPTJO5582977551180 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Xhilaration Womens L Burgandy 4,00 each 14,95 59,80 10% 65,78 Boho Embroidered Festival Mini Dress NEW SUMMARY VAT [%] Net worth VAT Gross worth 10% 59,80 5,98 65,78 Total $ 59,80 $ 5,98 $ 65,78"
batch1-0509.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Chavez, Ortega and Hunt"",
    ""client_address"": ""466 Laura Hills\nNew Ruth, AK 68704"",
    ""seller_name"": ""King-Aguilar"",
    ""seller_address"": ""595 Hoffman Prairie\nSouth James, MT 62369"",
    ""invoice_number"": ""66919860"",
    ""invoice_date"": ""05/11/2021"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""The Wire in the Blood (Tony Hill and Carol Jordan, Book 2) by McDermid New+-"",
      ""quantity"": ""3.00"",
      ""total_price"": ""49.90""
    }
  ],
  ""subtotal"": {
    ""tax"": ""4.54"",
    ""discount"": """",
    ""total"": ""49.90""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": ""GB96NPWF24313123989624"",
    ""payment_method"": """"
  }
}
","Invoice no: 66919860 Date of issue: 05/11/2021 Seller: Client: King-Aguilar Chavez, Ortega and Hunt 595 Hoffman Prairie 466 Laura Hills South James, MT 62369 New Ruth, AK 68704 Tax Id: 967-76-8099 Tax Id: 912-81-4088 IBAN: GB96NPWF24313123989624 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth The Wire in the Blood (Tony Hill 3,00 each 15,12 45,36 10% 49,90 and Carol Jordan, Book 2) by McDermid New+- SUMMARY VAT [%] Net worth VAT Gross worth 10% 45,36 4,54 49,90 Total $ 45,36 $ 4,54 $ 49,90"
batch1-0510.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Davis-Olson"",
    ""client_address"": ""03296 Larry Locks Suite 711\nBoothland, OK 16934"",
    ""seller_name"": ""Haney LLC"",
    ""seller_address"": ""299 Lopez Turnpike\nPort Ashleystad, CT 96543"",
    ""invoice_number"": ""51033885"",
    ""invoice_date"": ""10/20/2020"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Nike Shoes Size 7"",
      ""quantity"": ""5.00"",
      ""total_price"": ""47.58""
    },
    {
      ""description"": ""DC Kids Pixie 3 Sneaker\n(Toddler/Little Kid/Big Kid) Color\nWHITE/BATTLESHIP"",
      ""quantity"": ""3.00"",
      ""total_price"": ""181.50""
    }
  ],
  ""subtotal"": {
    ""tax"": ""20.83"",
    ""discount"": """",
    ""total"": ""229.08""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 51033885 Date of issue: 10/20/2020 Seller: Client: Haney LLC Davis-Olson 299 Lopez Turnpike 03296 Larry Locks Suite 711 Port Ashleystad, CT 96543 Boothland, OK 16934 Tax Id: 983-71-0760 Tax Id: 924-85-0788 IBAN: GB72WXZQ30602505765427 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 1 Nike Shoes Size 7 5,00 each 8,65 43,25 10% 47,58 2 DC Kids Pixie 3 Sneaker 3,00 each 55,00 165,00 10% 181,50 (Toddler/Little Kid/Big Kid) Color WHITEIBATTLESHIP SUMMARY VAT [%] Net worth VAT Gross worth 10% 208,25 20,83 229,08 Total $ 208,25 $ 20,83 $ 229,08"
batch1-1009.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Garcia and Sons"",
    ""client_address"": ""6500 Diana Terrace Suite 601\nNew Laura, DC 84719"",
    ""seller_name"": ""Johnson Group"",
    ""seller_address"": ""41474 Alexa Valley\nMaddoxside, DC 90699"",
    ""invoice_number"": ""13044521"",
    ""invoice_date"": ""01/02/2013"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""6'x3' Marble Dining Table Hakik Pietradura Inlay Room Outdoor Mosaic Decor H3143"",
      ""quantity"": ""3,00"",
      ""total_price"": ""28 482,04""
    },
    {
      ""description"": ""6'x3' White Marble Living Room Dining Table Top Marquetry Inlay Furniture H4743A"",
      ""quantity"": ""4,00"",
      ""total_price"": ""24 596,92""
    }
  ],
  ""subtotal"": {
    ""tax"": ""4 825,36"",
    ""discount"": """",
    ""total"": ""53 078,96""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 13044521 Date of issue: 01/02/2013 Seller: Client: Johnson Group Garcia and Sons 41474 Alexa Valley 6500 Diana Terrace Suite 601 Maddoxside_ DC 90699 New Laura, DC 84719 Tax Id: 942-98-3474 Tax Id: 961-71-7742 IBAN: GBZ6MFUI00830050935765 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 1 6'x3' Marble Dining Table Hakik 3,00 each 8 630,92 25 892,76 10% 28 482,04 Pietradura Inlay Room Outdoor Mosaic Decor H3143 2 6'x3' White Marble Living Room 4,00 each 5 590,21 22 360,84 10% 24 596,92 Dining Table Top Marquetry Inlay Furniture H4743A SUMMARY VAT [%] Net worth VAT Gross worth 10% 48 253,60 4 825,36 53 078,96 Total $ 48 253,60 $ 4 825,36 $ 53 078,96"
batch1-1002.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Gonzales PLC"",
    ""client_address"": ""22587 Mia Cape\nJeremiahmouth, IN 15364"",
    ""seller_name"": ""Kent LLC"",
    ""seller_address"": ""073 Henry Mountain Apt. 314\nAllenbury, AR 83554"",
    ""invoice_number"": ""88834769"",
    ""invoice_date"": ""08/18/2011"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Wonder Nation Kids Blue Mout Alien Slippers House Shoes Size 5"",
      ""quantity"": ""2.00"",
      ""total_price"": ""37.38""
    }
  ],
  ""subtotal"": {
    ""tax"": ""3.40"",
    ""discount"": """",
    ""total"": ""37.38""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 88834769 Date of issue: 08/18/2011 Seller: Client: Kent LLC Gonzales PLC 073 Henry Mountain Apt: 314 22587 Mia Cape Allenbury, AR 83554 Jeremiahmouth, IN 15364 Tax Id: 945-74-3857 Tax Id: 983-77-6600 IBAN: GBS9LHKM54828280927726 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 1 Wonder Nation Kids Blue Mout 2,00 each 16,99 33,98 10% 37,38 Alien Slippers House Shoes Size SUMMARY VAT [%] Net worth VAT Gross worth 10% 33,98 3,40 37,38 Total $ 33,98 $ 3,40 $ 37,38"
batch1-1001.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Marshall-Perez"",
    ""client_address"": ""15760 Freeman Spur Apt. 935\nSouth Timothyhaven, DE 52742"",
    ""seller_name"": ""Johnson PLC"",
    ""seller_address"": ""4332 Tina Lakes Suite 445\nChrisburgh, WV 43352"",
    ""invoice_number"": ""70284416"",
    ""invoice_date"": ""04/15/2012"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Wine Glasses Set Of 4"",
      ""quantity"": ""2.00"",
      ""total_price"": ""13.20""
    },
    {
      ""description"": ""Beautiful Blue Dolphin Wine\nBottle Stopper New In Box"",
      ""quantity"": ""3.00"",
      ""total_price"": ""19.77""
    }
  ],
  ""subtotal"": {
    ""tax"": ""3.00"",
    ""discount"": """",
    ""total"": ""32.97""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 70284416 Date of issue: 04/15/2012 Seller: Client: Johnson PLC Marshall-Perez 4332 Tina Lakes Suite 445 15760 Freeman Spur Apt: 935 Chrisburgh, WV 43352 South Timothyhaven, DE 52742 Tax Id: 973-86-4868 Tax Id: 987-99-8588 IBAN: GBISSYHN68815141579564 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 1 Wine Glasses Set Of 4 2,00 each 6,00 12,00 10% 13,20 2 Beautiful Blue Dolphin Wine 3,00 each 5,99 17,97 10% 19,77 Bottle Stopper New In Box SUMMARY VAT [%] Net worth VAT Gross worth 10% 29,97 3,00 32,97 Total $ 29,97 $ 3,00 $ 32,97"
batch1-1008.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Robertson-Davis"",
    ""client_address"": ""175 Bobby Inlet\nMooremouth, WI 38635"",
    ""seller_name"": ""Green, Sanchez and Shannon"",
    ""seller_address"": ""10056 Wright Mission Suite 229\nColeside, CO 49749"",
    ""invoice_number"": ""26388025"",
    ""invoice_date"": ""09/01/2018"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""14 Colors Women Spaghetti Strap Bodycon Mini Dress Sexy Party Club Wear Dresses"",
      ""quantity"": ""4.00"",
      ""total_price"": ""20.72""
    }
  ],
  ""subtotal"": {
    ""tax"": ""1.88"",
    ""discount"": """",
    ""total"": ""20.72""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": ""GB88UACG16491215528907"",
    ""payment_method"": """"
  }
}
","Invoice no: 26388025 Date of issue: 09/01/2018 Seller: Client: Green, Sanchez and Shannon Robertson-Davis 10056 Wright Mission Suite 229 175 Bobby Inlet Coleside, CO 49749 Mooremouth; WI 38635 Tax Id: 992-75-0742 Tax Id: 923-92-7597 IBAN: GB88UACG16491215528907 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 1. 14 Colors Women Spaghetti 4,00 each 4,71 18,84 10% 20,72 Strap Bodycon Mini Dress Sexy Party Club Wear Dresses SUMMARY VAT [%] Net worth VAT Gross worth 10% 18,84 1,88 20,72 Total $ 18,84 $ 1,88 $ 20,72"
